NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.505,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.505,NaN,NaN,NaN,NaN
6,4,4,4,4,1,5.24376772940984,1693384936.24342,-0.525,-0.01,-0.3,0,0
NaN,NaN,NaN,NaN,NaN,2,6.47437255647217,NaN,0.525,7.88,-0.3,0,NaN
NaN,NaN,NaN,NaN,NaN,3,7.62120069280425,NaN,-0.525,7.84,10.5,0,NaN
NaN,NaN,NaN,NaN,NaN,4,10.922893389574,NaN,0.525,0,15.1,0,NaN
NaN,NaN,NaN,NaN,NaN,0,0,NaN,0.505,0,0,NaN,NaN
NaN,NaN,NaN,NaN,NaN,0,0,NaN,0.505,0,0,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.505,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.505,NaN,NaN,NaN,NaN
6,4,4,3,4,1,5.82936531708213,1693384936.24615,-0.525,-0.01,-0.3,0,0
NaN,NaN,NaN,NaN,NaN,2,6.01088179887111,NaN,0.525,7.88,-0.3,0,NaN
NaN,NaN,NaN,NaN,NaN,3,7.03800397840183,NaN,-0.525,7.84,10.5,0,NaN
NaN,NaN,NaN,NaN,NaN,4,11.2837582391684,NaN,0.525,0,15.1,0,NaN
NaN,NaN,NaN,NaN,NaN,0,0,NaN,0.505,0,0,NaN,NaN
NaN,NaN,NaN,NaN,NaN,0,0,NaN,0.505,0,0,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.505,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.505,NaN,NaN,NaN,NaN
6,4,4,2,4,1,4.28130821128309,1693384936.27608,-0.525,-0.01,-0.3,0,0
NaN,NaN,NaN,NaN,NaN,2,5.89996610159753,NaN,0.525,7.88,-0.3,0,NaN
NaN,NaN,NaN,NaN,NaN,3,8.34454911903573,NaN,-0.525,7.84,10.5,0,NaN
NaN,NaN,NaN,NaN,NaN,4,11.82495665954,NaN,0.525,0,15.1,0,NaN
NaN,NaN,NaN,NaN,NaN,0,0,NaN,0.505,0,0,NaN,NaN
NaN,NaN,NaN,NaN,NaN,0,0,NaN,0.505,0,0,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.505,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.505,NaN,NaN,NaN,NaN
6,4,4,1,4,1,5.02130461135351,1693384936.28226,-0.525,-0.01,-0.3,0,0
NaN,NaN,NaN,NaN,NaN,2,5.2033354687162,NaN,0.525,7.88,-0.3,0,NaN
NaN,NaN,NaN,NaN,NaN,3,7.82219278719209,NaN,-0.525,7.84,10.5,0,NaN
NaN,NaN,NaN,NaN,NaN,4,12.2257760489876,NaN,0.525,0,15.1,0,NaN
NaN,NaN,NaN,NaN,NaN,0,0,NaN,0.505,0,0,NaN,NaN
NaN,NaN,NaN,NaN,NaN,0,0,NaN,0.505,0,0,NaN,NaN
